customer_id,first_name,last_name,email,city,state,country,region,acquisition_channel,first_order_date
2965,Rohan,Hernandez,rohan.hernandez2965@example.com,New York,NY,USA,Northeast,Email Marketing,2024-09-28
2966,Maria,Wang,maria.wang2966@example.com,Sacramento,CA,USA,West,Organic Search,2023-03-01
2967,Amit,Baker,amit.baker2967@example.com,Atlanta,GA,USA,South,Referral,2024-01-29
2968,Patricia,Iyer,patricia.iyer2968@example.com,Dallas,TX,USA,South,Organic Search,2025-01-26
2969,Ahmed,Singh,ahmed.singh2969@example.com,Dallas,TX,USA,South,Email Marketing,2024-01-13
2970,Yuki,Diaz,yuki.diaz2970@example.com,Detroit,MI,USA,Midwest,Organic Search,2025-03-23
2971,Hiroshi,Anderson,hiroshi.anderson2971@example.com,Houston,TX,USA,South,Organic Search,2025-05-21
2972,Lisa,Davis,lisa.davis2972@example.com,Columbus,OH,USA,Midwest,Organic Search,2024-01-06
2973,Liam,Iyer,liam.iyer2973@example.com,Las Vegas,NV,USA,West,Direct,2025-08-28
2974,Sarah,Adams,sarah.adams2974@example.com,Atlanta,GA,USA,South,Direct,2025-03-10
2975,William,Lopez,william.lopez2975@example.com,Nashville,TN,USA,South,Direct,2023-07-24
2976,Ethan,Taylor,ethan.taylor2976@example.com,Salt Lake City,UT,USA,West,Email Marketing,2026-08-02
2977,Linda,Smith,linda.smith2977@example.com,Salt Lake City,UT,USA,West,Organic Search,2025-08-29
2978,Fatima,Chen,fatima.chen2978@example.com,Baltimore,MD,USA,Northeast,Referral,2023-09-19
2979,William,Lopez,william.lopez2979@example.com,Vancouver,BC,Canada,International,Direct,2025-01-03
2980,Mary,Moore,mary.moore2980@example.com,Sacramento,CA,USA,West,Organic Search,2025-04-16
2981,Nancy,Kelly,nancy.kelly2981@example.com,Pittsburgh,PA,USA,Northeast,Organic Search,2023-08-16
2982,Michael,Wilson,michael.wilson2982@example.com,Raleigh,NC,USA,South,Organic Search,2025-09-07
2983,Chen,Gupta,chen.gupta2983@example.com,London,,UK,International,Direct,2025-12-26
2984,Hiroshi,Kelly,hiroshi.kelly2984@example.com,San Jose,CA,USA,West,Paid Social,2024-06-26
2985,Daniel,Martin,daniel.martin2985@example.com,Dallas,TX,USA,South,Organic Search,2026-02-15
2986,Sandra,Li,sandra.li2986@example.com,Atlanta,GA,USA,South,Email Marketing,2025-01-11
2987,Kavita,Brown,kavita.brown2987@example.com,Chicago,IL,USA,Midwest,Direct,2025-05-29
2988,Jose,Jackson,jose.jackson2988@example.com,Kansas City,MO,USA,Midwest,Organic Search,2023-10-26
2989,Elizabeth,Davis,elizabeth.davis2989@example.com,Dallas,TX,USA,South,Referral,2023-11-12
2990,Liam,Jackson,liam.jackson2990@example.com,Salt Lake City,UT,USA,West,Direct,2025-10-03
2991,William,Rao,william.rao2991@example.com,Sacramento,CA,USA,West,Email Marketing,2025-03-26
2992,Arjun,Scott,arjun.scott2992@example.com,Detroit,MI,USA,Midwest,Direct,2023-12-07
2993,Patricia,Gonzalez,patricia.gonzalez2993@example.com,Toronto,ON,Canada,International,Paid Social,2023-12-14
2994,Aiden,Gupta,aiden.gupta2994@example.com,New York,NY,USA,Northeast,Direct,2023-05-05
2995,David,Park,david.park2995@example.com,Tampa,FL,USA,South,Referral,2023-03-27
2996,Matthew,Williams,matthew.williams2996@example.com,Tampa,FL,USA,South,Direct,2024-04-15
2997,Harper,Li,harper.li2997@example.com,Austin,TX,USA,South,Organic Search,2024-04-14
2998,Sandra,Martin,sandra.martin2998@example.com,New York,NY,USA,Northeast,Organic Search,2026-07-23
2999,Mia,Jones,mia.jones2999@example.com,Orlando,FL,USA,South,Paid Social,2025-10-31
3000,David,Iyer,david.iyer3000@example.com,Minneapolis,MN,USA,Midwest,Referral,2024-07-25
3001,Maria,Taylor,maria.taylor3001@example.com,Boston,MA,USA,Northeast,Paid Social,2025-12-24
3002,Logan,Kumar,logan.kumar3002@example.com,Phoenix,AZ,USA,West,Paid Social,2026-06-22
3003,Susan,Smith,susan.smith3003@example.com,Atlanta,GA,USA,South,Organic Search,2026-05-05
3004,Logan,Mehta,logan.mehta3004@example.com,Milwaukee,WI,USA,Midwest,Paid Social,2024-06-07
3005,Luis,Nguyen,luis.nguyen3005@example.com,Vancouver,BC,Canada,International,Paid Social,2026-04-15
3006,Karen,Adams,karen.adams3006@example.com,Manchester,,UK,International,Organic Search,2024-10-06
3007,Sarah,Chen,sarah.chen3007@example.com,San Antonio,TX,USA,South,Organic Search,2025-07-09
3008,Ananya,Singh,ananya.singh3008@example.com,Seattle,WA,USA,West,Organic Search,2023-07-03
3009,Harper,Green,harper.green3009@example.com,Tampa,FL,USA,South,Direct,2023-12-25
3010,Anthony,Yamamoto,anthony.yamamoto3010@example.com,Seattle,WA,USA,West,Direct,2023-11-30
3011,Priya,Tanaka,priya.tanaka3011@example.com,San Antonio,TX,USA,South,Organic Search,2023-08-19
3012,Isabella,Johnson,isabella.johnson3012@example.com,Orlando,FL,USA,South,Referral,2023-11-18
3013,Anthony,Lopez,anthony.lopez3013@example.com,Raleigh,NC,USA,South,Email Marketing,2023-04-12
3014,Margaret,Hernandez,margaret.hernandez3014@example.com,Austin,TX,USA,South,Organic Search,2023-08-28
3015,Sandra,Lopez,sandra.lopez3015@example.com,New York,NY,USA,Northeast,Organic Search,2025-12-05
3016,Chen,Singh,chen.singh3016@example.com,San Diego,CA,USA,West,Organic Search,2023-03-03
3017,Sophia,Hill,sophia.hill3017@example.com,Tampa,FL,USA,South,Organic Search,2026-01-26
3018,Rajesh,Gonzalez,rajesh.gonzalez3018@example.com,Cleveland,OH,USA,Midwest,Paid Social,2023-07-10
3019,Priya,Yamamoto,priya.yamamoto3019@example.com,Detroit,MI,USA,Midwest,Referral,2026-08-23
3020,William,Kim,william.kim3020@example.com,Milwaukee,WI,USA,Midwest,Direct,2025-09-15
3021,Sarah,Gonzalez,sarah.gonzalez3021@example.com,Atlanta,GA,USA,South,Organic Search,2026-04-20
3022,Richard,Williams,richard.williams3022@example.com,New York,NY,USA,Northeast,Organic Search,2023-02-04
3023,Ahmed,Lopez,ahmed.lopez3023@example.com,New York,NY,USA,Northeast,Paid Social,2024-07-25
3024,Ana,Rao,ana.rao3024@example.com,Phoenix,AZ,USA,West,Organic Search,2023-04-05
3025,Luis,Iyer,luis.iyer3025@example.com,Nashville,TN,USA,South,Organic Search,2023-01-27
3026,Fatima,Kumar,fatima.kumar3026@example.com,Portland,OR,USA,West,Email Marketing,2023-07-04
3027,Mark,Jackson,mark.jackson3027@example.com,New York,NY,USA,Northeast,Email Marketing,2026-01-14
3028,Ahmed,Nguyen,ahmed.nguyen3028@example.com,London,,UK,International,Organic Search,2026-06-20
3029,Mason,Nguyen,mason.nguyen3029@example.com,New York,NY,USA,Northeast,Paid Social,2026-02-24
3030,Chen,Nair,chen.nair3030@example.com,Toronto,ON,Canada,International,Organic Search,2026-02-08
3031,Logan,Flores,logan.flores3031@example.com,Vancouver,BC,Canada,International,Paid Social,2025-04-09
3032,Emma,Smith,emma.smith3032@example.com,Raleigh,NC,USA,South,Organic Search,2025-06-06
3033,Mason,Kelly,mason.kelly3033@example.com,Vancouver,BC,Canada,International,Organic Search,2025-12-19
3034,Lucas,Nguyen,lucas.nguyen3034@example.com,Phoenix,AZ,USA,West,Paid Social,2025-01-29
3035,Elena,Lopez,elena.lopez3035@example.com,Cleveland,OH,USA,Midwest,Paid Social,2023-06-08
3036,Ana,Johnson,ana.johnson3036@example.com,Manchester,,UK,International,Organic Search,2023-02-15
3037,Thomas,Iyer,thomas.iyer3037@example.com,Minneapolis,MN,USA,Midwest,Paid Social,2026-07-16
3038,Lisa,Singh,lisa.singh3038@example.com,New York,NY,USA,Northeast,Organic Search,2023-06-11
3039,James,Adams,james.adams3039@example.com,Vancouver,BC,Canada,International,Paid Social,2023-10-13
3040,Noah,Kumar,noah.kumar3040@example.com,Miami,FL,USA,South,Paid Social,2023-08-30
3041,Emma,Jackson,emma.jackson3041@example.com,Philadelphia,PA,USA,Northeast,Direct,2023-10-10
3042,Luis,Park,luis.park3042@example.com,Columbus,OH,USA,Midwest,Email Marketing,2023-07-17
3043,Charles,Moore,charles.moore3043@example.com,Philadelphia,PA,USA,Northeast,Direct,2026-04-27
3044,Sarah,Iyer,sarah.iyer3044@example.com,Nashville,TN,USA,South,Organic Search,2023-10-16
3045,Sophia,Patel,sophia.patel3045@example.com,Milwaukee,WI,USA,Midwest,Direct,2025-07-09
3046,Rohan,Flores,rohan.flores3046@example.com,Cleveland,OH,USA,Midwest,Organic Search,2023-09-28
3047,Hiroshi,Torres,hiroshi.torres3047@example.com,Detroit,MI,USA,Midwest,Paid Social,2023-04-03
3048,Ethan,Rodriguez,ethan.rodriguez3048@example.com,New York,NY,USA,Northeast,Email Marketing,2023-10-17
3049,Maria,Wang,maria.wang3049@example.com,New York,NY,USA,Northeast,Direct,2023-02-06
3050,Michael,Jones,michael.jones3050@example.com,Melbourne,VIC,Australia,International,Paid Social,2024-12-01
3051,Michael,Mehta,michael.mehta3051@example.com,San Jose,CA,USA,West,Organic Search,2023-10-06
3052,Aiden,Lopez,aiden.lopez3052@example.com,Milwaukee,WI,USA,Midwest,Organic Search,2026-02-20
3053,Vikram,Smith,vikram.smith3053@example.com,Houston,TX,USA,South,Organic Search,2025-12-01
3054,Mason,Lopez,mason.lopez3054@example.com,San Jose,CA,USA,West,Direct,2025-07-15
3055,Sarah,Nair,sarah.nair3055@example.com,Phoenix,AZ,USA,West,Paid Social,2026-01-15
3056,Jose,Smith,jose.smith3056@example.com,Las Vegas,NV,USA,West,Organic Search,2024-12-20
3057,Linda,Garcia,linda.garcia3057@example.com,San Diego,CA,USA,West,Paid Social,2023-01-03
3058,Noah,Miller,noah.miller3058@example.com,Philadelphia,PA,USA,Northeast,Organic Search,2025-05-25
3059,Jennifer,Green,jennifer.green3059@example.com,Cleveland,OH,USA,Midwest,Organic Search,2025-06-21
3060,Sarah,Gonzalez,sarah.gonzalez3060@example.com,Chicago,IL,USA,Midwest,Organic Search,2023-05-26
3061,Wei,Torres,wei.torres3061@example.com,New York,NY,USA,Northeast,Organic Search,2025-09-17
3062,Barbara,Li,barbara.li3062@example.com,Vancouver,BC,Canada,International,Email Marketing,2026-02-24
3063,Rajesh,Anderson,rajesh.anderson3063@example.com,Austin,TX,USA,South,Email Marketing,2025-12-04
3064,Margaret,Nair,margaret.nair3064@example.com,Minneapolis,MN,USA,Midwest,Organic Search,2024-06-10
3065,Aiden,Baker,aiden.baker3065@example.com,San Diego,CA,USA,West,Paid Social,2023-06-30
3066,Mia,Martinez,mia.martinez3066@example.com,Las Vegas,NV,USA,West,Organic Search,2024-09-28
3067,William,Wilson,william.wilson3067@example.com,Phoenix,AZ,USA,West,Organic Search,2024-11-11
3068,Carlos,Baker,carlos.baker3068@example.com,Toronto,ON,Canada,International,Direct,2025-04-05
3069,Lisa,Jones,lisa.jones3069@example.com,Kansas City,MO,USA,Midwest,Email Marketing,2024-03-12
3070,Maria,Rao,maria.rao3070@example.com,Boston,MA,USA,Northeast,Paid Social,2024-05-10
3071,Karen,Nair,karen.nair3071@example.com,Raleigh,NC,USA,South,Organic Search,2024-07-13
3072,Chen,Williams,chen.williams3072@example.com,Pittsburgh,PA,USA,Northeast,Paid Social,2026-04-19
3073,Ananya,Martin,ananya.martin3073@example.com,Salt Lake City,UT,USA,West,Paid Social,2026-01-25
3074,Daniel,Sharma,daniel.sharma3074@example.com,Seattle,WA,USA,West,Paid Social,2026-07-15
3075,Sunita,Reddy,sunita.reddy3075@example.com,Dallas,TX,USA,South,Paid Social,2024-11-08
3076,Liam,Rao,liam.rao3076@example.com,Nashville,TN,USA,South,Direct,2025-03-16
3077,Jin,Gupta,jin.gupta3077@example.com,Philadelphia,PA,USA,Northeast,Paid Social,2025-03-24
3078,Lisa,Flores,lisa.flores3078@example.com,New York,NY,USA,Northeast,Direct,2026-01-12
3079,Mei,Miller,mei.miller3079@example.com,Chicago,IL,USA,Midwest,Paid Social,2024-09-25
3080,Susan,Anderson,susan.anderson3080@example.com,San Antonio,TX,USA,South,Referral,2023-07-25
3081,Ethan,Singh,ethan.singh3081@example.com,San Antonio,TX,USA,South,Direct,2023-02-09
3082,Rajesh,Hill,rajesh.hill3082@example.com,Sacramento,CA,USA,West,Direct,2023-04-21
3083,Daniel,Hernandez,daniel.hernandez3083@example.com,Melbourne,VIC,Australia,International,Organic Search,2026-06-25
3084,Sandra,Sharma,sandra.sharma3084@example.com,Nashville,TN,USA,South,Direct,2023-06-20
3085,James,Garcia,james.garcia3085@example.com,Dallas,TX,USA,South,Organic Search,2024-10-04
3086,Carlos,Brown,carlos.brown3086@example.com,New York,NY,USA,Northeast,Organic Search,2025-05-05
3087,Michael,Garcia,michael.garcia3087@example.com,Atlanta,GA,USA,South,Organic Search,2024-03-15
3088,Lisa,Gupta,lisa.gupta3088@example.com,London,,UK,International,Organic Search,2026-07-21
3089,Yuki,Williams,yuki.williams3089@example.com,Sacramento,CA,USA,West,Organic Search,2025-10-05
3090,Olivia,Hill,olivia.hill3090@example.com,Charlotte,NC,USA,South,Email Marketing,2025-08-07
3091,Michael,Gupta,michael.gupta3091@example.com,London,,UK,International,Direct,2026-08-11
3092,Sandra,Scott,sandra.scott3092@example.com,Phoenix,AZ,USA,West,Organic Search,2025-03-15
3093,Margaret,Martin,margaret.martin3093@example.com,New York,NY,USA,Northeast,Organic Search,2026-03-31
3094,Vikram,Gupta,vikram.gupta3094@example.com,Dallas,TX,USA,South,Referral,2024-03-15
3095,Ethan,Nguyen,ethan.nguyen3095@example.com,Detroit,MI,USA,Midwest,Organic Search,2026-01-16
3096,Richard,Anderson,richard.anderson3096@example.com,Miami,FL,USA,South,Email Marketing,2026-06-16
3097,Harper,Gupta,harper.gupta3097@example.com,Minneapolis,MN,USA,Midwest,Direct,2024-05-13
3098,Yuki,Martinez,yuki.martinez3098@example.com,Chicago,IL,USA,Midwest,Paid Social,2023-05-25
3099,Sofia,Wang,sofia.wang3099@example.com,Vancouver,BC,Canada,International,Referral,2023-01-27
3100,Fatima,Tanaka,fatima.tanaka3100@example.com,Pittsburgh,PA,USA,Northeast,Referral,2026-01-26
3101,Harper,Singh,harper.singh3101@example.com,Sacramento,CA,USA,West,Paid Social,2023-04-01
3102,Priya,Chen,priya.chen3102@example.com,Milwaukee,WI,USA,Midwest,Organic Search,2023-09-14
3103,Margaret,Scott,margaret.scott3103@example.com,Charlotte,NC,USA,South,Paid Social,2024-08-14
3104,Jose,Anderson,jose.anderson3104@example.com,Los Angeles,CA,USA,West,Organic Search,2025-10-02
3105,Christopher,Patel,christopher.patel3105@example.com,Atlanta,GA,USA,South,Organic Search,2023-11-26
3106,Mary,Jones,mary.jones3106@example.com,Baltimore,MD,USA,Northeast,Organic Search,2025-02-16
3107,Thomas,Reddy,thomas.reddy3107@example.com,Columbus,OH,USA,Midwest,Organic Search,2025-07-29
3108,Lisa,Kim,lisa.kim3108@example.com,Houston,TX,USA,South,Direct,2026-03-18
3109,Karen,Anderson,karen.anderson3109@example.com,Seattle,WA,USA,West,Organic Search,2023-07-15
3110,John,Tanaka,john.tanaka3110@example.com,Chicago,IL,USA,Midwest,Direct,2025-05-13
3111,Jennifer,Gupta,jennifer.gupta3111@example.com,Denver,CO,USA,West,Organic Search,2026-01-12
3112,Sofia,Li,sofia.li3112@example.com,Boston,MA,USA,Northeast,Organic Search,2023-11-07
3113,Joseph,Garcia,joseph.garcia3113@example.com,Tampa,FL,USA,South,Paid Social,2024-03-26
3114,James,Jackson,james.jackson3114@example.com,Miami,FL,USA,South,Referral,2025-07-23
3115,Harper,Rao,harper.rao3115@example.com,Atlanta,GA,USA,South,Email Marketing,2024-01-17
3116,Elena,Martin,elena.martin3116@example.com,San Jose,CA,USA,West,Paid Social,2024-04-17
3117,Priya,Nair,priya.nair3117@example.com,Columbus,OH,USA,Midwest,Email Marketing,2023-10-17
3118,Carlos,Zhang,carlos.zhang3118@example.com,Columbus,OH,USA,Midwest,Organic Search,2025-08-04
3119,Patricia,Diaz,patricia.diaz3119@example.com,Manchester,,UK,International,Organic Search,2025-06-30
3120,Hiroshi,Hernandez,hiroshi.hernandez3120@example.com,Seattle,WA,USA,West,Direct,2026-02-01
3121,Matthew,Iyer,matthew.iyer3121@example.com,San Jose,CA,USA,West,Organic Search,2026-05-30
3122,Nancy,Jones,nancy.jones3122@example.com,Minneapolis,MN,USA,Midwest,Email Marketing,2025-12-10
3123,Mason,Tanaka,mason.tanaka3123@example.com,Baltimore,MD,USA,Northeast,Direct,2025-01-19
3124,Chen,Miller,chen.miller3124@example.com,San Diego,CA,USA,West,Paid Social,2024-03-09
3125,Jin,Yamamoto,jin.yamamoto3125@example.com,Toronto,ON,Canada,International,Organic Search,2026-04-20
3126,Noah,Diaz,noah.diaz3126@example.com,Las Vegas,NV,USA,West,Organic Search,2023-07-12
3127,Mason,Williams,mason.williams3127@example.com,Houston,TX,USA,South,Direct,2024-11-26
3128,Sophia,Liu,sophia.liu3128@example.com,Manchester,,UK,International,Email Marketing,2023-05-18
3129,Ana,Park,ana.park3129@example.com,Austin,TX,USA,South,Paid Social,2026-04-06
3130,Daniel,Li,daniel.li3130@example.com,Nashville,TN,USA,South,Organic Search,2024-09-28
3131,Richard,Li,richard.li3131@example.com,Dallas,TX,USA,South,Organic Search,2025-09-03
3132,Michael,Lopez,michael.lopez3132@example.com,Toronto,ON,Canada,International,Organic Search,2024-08-26
3133,Sandra,Rodriguez,sandra.rodriguez3133@example.com,Austin,TX,USA,South,Organic Search,2023-07-01
3134,Lucas,Moore,lucas.moore3134@example.com,Indianapolis,IN,USA,Midwest,Direct,2025-12-10
3135,David,Nair,david.nair3135@example.com,Cleveland,OH,USA,Midwest,Paid Social,2024-02-06
3136,Thomas,Green,thomas.green3136@example.com,Melbourne,VIC,Australia,International,Direct,2023-09-19
3137,Anthony,Brown,anthony.brown3137@example.com,Nashville,TN,USA,South,Referral,2023-11-02
3138,Thomas,Rodriguez,thomas.rodriguez3138@example.com,Sacramento,CA,USA,West,Paid Social,2023-09-18
3139,Susan,Thomas,susan.thomas3139@example.com,Cleveland,OH,USA,Midwest,Direct,2023-03-26
3140,Thomas,Li,thomas.li3140@example.com,Philadelphia,PA,USA,Northeast,Paid Social,2023-04-07
3141,Fatima,Gonzalez,fatima.gonzalez3141@example.com,New York,NY,USA,Northeast,Direct,2023-04-28
3142,Sandra,Rao,sandra.rao3142@example.com,Kansas City,MO,USA,Midwest,Paid Social,2025-03-25
3143,Richard,Nguyen,richard.nguyen3143@example.com,Salt Lake City,UT,USA,West,Organic Search,2023-05-26
3144,Christopher,Park,christopher.park3144@example.com,Philadelphia,PA,USA,Northeast,Paid Social,2023-06-01
3145,Ana,Park,ana.park3145@example.com,Chicago,IL,USA,Midwest,Email Marketing,2023-11-22
3146,Amelia,Wilson,amelia.wilson3146@example.com,San Diego,CA,USA,West,Referral,2023-03-01
3147,Harper,Moore,harper.moore3147@example.com,Phoenix,AZ,USA,West,Direct,2025-03-13
3148,William,Gonzalez,william.gonzalez3148@example.com,San Diego,CA,USA,West,Paid Social,2023-01-29
3149,Maria,Reddy,maria.reddy3149@example.com,Toronto,ON,Canada,International,Email Marketing,2025-05-05
3150,Fatima,Mehta,fatima.mehta3150@example.com,Chicago,IL,USA,Midwest,Paid Social,2025-03-17
3151,William,Tanaka,william.tanaka3151@example.com,Milwaukee,WI,USA,Midwest,Email Marketing,2025-01-11
3152,Sunita,Kim,sunita.kim3152@example.com,Detroit,MI,USA,Midwest,Direct,2024-06-05
3153,John,Rao,john.rao3153@example.com,Pittsburgh,PA,USA,Northeast,Paid Social,2024-02-07
3154,Matthew,Hill,matthew.hill3154@example.com,Seattle,WA,USA,West,Paid Social,2024-12-05
3155,Ana,Hernandez,ana.hernandez3155@example.com,Kansas City,MO,USA,Midwest,Organic Search,2023-12-12
3156,Chen,Davis,chen.davis3156@example.com,Philadelphia,PA,USA,Northeast,Organic Search,2023-10-28
3157,Sofia,Scott,sofia.scott3157@example.com,Dallas,TX,USA,South,Referral,2024-12-04
3158,Mei,Moore,mei.moore3158@example.com,Austin,TX,USA,South,Organic Search,2025-11-20
3159,Jennifer,Liu,jennifer.liu3159@example.com,Baltimore,MD,USA,Northeast,Referral,2026-05-01
3160,Richard,Green,richard.green3160@example.com,Sydney,NSW,Australia,International,Referral,2023-10-30
3161,Amit,Hill,amit.hill3161@example.com,Philadelphia,PA,USA,Northeast,Direct,2026-03-15
3162,Rohan,Anderson,rohan.anderson3162@example.com,Charlotte,NC,USA,South,Paid Social,2024-05-05
3163,Neha,Mehta,neha.mehta3163@example.com,Columbus,OH,USA,Midwest,Email Marketing,2023-04-28
3164,Priya,Anderson,priya.anderson3164@example.com,Denver,CO,USA,West,Organic Search,2024-02-19
3165,John,Diaz,john.diaz3165@example.com,Denver,CO,USA,West,Organic Search,2025-01-19
3166,Amelia,Wang,amelia.wang3166@example.com,Orlando,FL,USA,South,Organic Search,2024-06-30
3167,Noah,Baker,noah.baker3167@example.com,Tampa,FL,USA,South,Referral,2026-02-28
3168,Isabella,Patel,isabella.patel3168@example.com,Kansas City,MO,USA,Midwest,Paid Social,2024-07-03
3169,Jin,Gonzalez,jin.gonzalez3169@example.com,Cleveland,OH,USA,Midwest,Referral,2025-06-13
3170,Aiden,Moore,aiden.moore3170@example.com,Orlando,FL,USA,South,Paid Social,2026-05-02
3171,Ana,Jones,ana.jones3171@example.com,Pittsburgh,PA,USA,Northeast,Organic Search,2024-07-28
3172,Daniel,Patel,daniel.patel3172@example.com,Detroit,MI,USA,Midwest,Paid Social,2026-01-01
3173,Mary,Tanaka,mary.tanaka3173@example.com,Miami,FL,USA,South,Referral,2026-06-20
3174,Amit,Li,amit.li3174@example.com,Philadelphia,PA,USA,Northeast,Email Marketing,2024-01-15
3175,Charles,Sharma,charles.sharma3175@example.com,Cleveland,OH,USA,Midwest,Paid Social,2025-03-24
3176,Liam,Lopez,liam.lopez3176@example.com,San Diego,CA,USA,West,Email Marketing,2024-05-05
3177,Vikram,Rodriguez,vikram.rodriguez3177@example.com,Denver,CO,USA,West,Paid Social,2026-04-20
3178,Kavita,Lopez,kavita.lopez3178@example.com,Tampa,FL,USA,South,Organic Search,2024-08-08
3179,Rohan,Wright,rohan.wright3179@example.com,Salt Lake City,UT,USA,West,Direct,2024-05-22
3180,Christopher,Nair,christopher.nair3180@example.com,San Diego,CA,USA,West,Organic Search,2024-10-10
3181,Margaret,Hill,margaret.hill3181@example.com,Houston,TX,USA,South,Paid Social,2025-04-25
3182,Emma,Anderson,emma.anderson3182@example.com,San Antonio,TX,USA,South,Referral,2023-02-07
3183,Jessica,Wang,jessica.wang3183@example.com,Raleigh,NC,USA,South,Email Marketing,2023-12-09
3184,Jessica,Garcia,jessica.garcia3184@example.com,Cleveland,OH,USA,Midwest,Direct,2025-07-03
3185,Vikram,Sharma,vikram.sharma3185@example.com,San Jose,CA,USA,West,Organic Search,2024-07-26
3186,Daniel,Iyer,daniel.iyer3186@example.com,Milwaukee,WI,USA,Midwest,Email Marketing,2024-06-15
3187,Isabella,Brown,isabella.brown3187@example.com,San Diego,CA,USA,West,Paid Social,2026-08-09
3188,Patricia,Diaz,patricia.diaz3188@example.com,Raleigh,NC,USA,South,Paid Social,2024-11-30
3189,Charles,Anderson,charles.anderson3189@example.com,Sacramento,CA,USA,West,Paid Social,2023-09-28
3190,Ahmed,Torres,ahmed.torres3190@example.com,Atlanta,GA,USA,South,Paid Social,2024-02-04
3191,Joseph,Moore,joseph.moore3191@example.com,Houston,TX,USA,South,Direct,2023-04-06
3192,Carlos,Martinez,carlos.martinez3192@example.com,Sacramento,CA,USA,West,Referral,2023-05-09
3193,Jose,Sharma,jose.sharma3193@example.com,Raleigh,NC,USA,South,Direct,2023-04-04
3194,Karen,Chen,karen.chen3194@example.com,Columbus,OH,USA,Midwest,Direct,2023-05-15
3195,Wei,Mehta,wei.mehta3195@example.com,Charlotte,NC,USA,South,Organic Search,2023-02-24
3196,Sandra,Tanaka,sandra.tanaka3196@example.com,San Diego,CA,USA,West,Direct,2024-03-21
3197,Amelia,Kelly,amelia.kelly3197@example.com,Philadelphia,PA,USA,Northeast,Paid Social,2023-12-03
3198,Betty,Davis,betty.davis3198@example.com,Charlotte,NC,USA,South,Paid Social,2024-12-09
3199,Karen,Zhang,karen.zhang3199@example.com,Orlando,FL,USA,South,Organic Search,2023-02-24
3200,Lisa,Tanaka,lisa.tanaka3200@example.com,Melbourne,VIC,Australia,International,Email Marketing,2024-05-19
3201,Jose,Nguyen,jose.nguyen3201@example.com,Minneapolis,MN,USA,Midwest,Email Marketing,2024-03-12
3202,Charles,Hernandez,charles.hernandez3202@example.com,Austin,TX,USA,South,Direct,2025-06-25
3203,Matthew,Zhang,matthew.zhang3203@example.com,Manchester,,UK,International,Direct,2023-01-03
3204,Aiden,Diaz,aiden.diaz3204@example.com,Seattle,WA,USA,West,Email Marketing,2024-04-06
3205,Elena,Iyer,elena.iyer3205@example.com,Philadelphia,PA,USA,Northeast,Paid Social,2023-03-13
3206,Barbara,Brown,barbara.brown3206@example.com,Toronto,ON,Canada,International,Referral,2023-04-04
3207,Luis,Park,luis.park3207@example.com,Baltimore,MD,USA,Northeast,Email Marketing,2023-09-05
3208,Christopher,Gonzalez,christopher.gonzalez3208@example.com,Tampa,FL,USA,South,Organic Search,2023-01-29
3209,Karen,Reddy,karen.reddy3209@example.com,San Antonio,TX,USA,South,Paid Social,2026-02-07
3210,Lisa,Hill,lisa.hill3210@example.com,Philadelphia,PA,USA,Northeast,Referral,2025-10-06
3211,Chen,Hill,chen.hill3211@example.com,Boston,MA,USA,Northeast,Paid Social,2024-06-12
3212,Sophia,Gonzalez,sophia.gonzalez3212@example.com,Atlanta,GA,USA,South,Paid Social,2024-06-21
3213,Anthony,Wilson,anthony.wilson3213@example.com,Austin,TX,USA,South,Organic Search,2023-11-27
3214,Mia,Johnson,mia.johnson3214@example.com,Melbourne,VIC,Australia,International,Organic Search,2026-05-29
3215,Karen,Gupta,karen.gupta3215@example.com,Toronto,ON,Canada,International,Referral,2026-03-05
3216,Lisa,Lopez,lisa.lopez3216@example.com,Minneapolis,MN,USA,Midwest,Paid Social,2025-02-11
3217,Yuki,Wilson,yuki.wilson3217@example.com,Cleveland,OH,USA,Midwest,Direct,2025-03-08
3218,Sophia,Thomas,sophia.thomas3218@example.com,Phoenix,AZ,USA,West,Email Marketing,2023-08-23
3219,Kavita,Reddy,kavita.reddy3219@example.com,Baltimore,MD,USA,Northeast,Organic Search,2024-04-28
3220,Wei,Anderson,wei.anderson3220@example.com,Toronto,ON,Canada,International,Referral,2023-09-07
3221,Mei,Martinez,mei.martinez3221@example.com,New York,NY,USA,Northeast,Email Marketing,2023-05-27
3222,Luis,Lopez,luis.lopez3222@example.com,Orlando,FL,USA,South,Direct,2025-11-07
3223,Ahmed,Anderson,ahmed.anderson3223@example.com,Vancouver,BC,Canada,International,Email Marketing,2025-08-27
3224,Luis,Jones,luis.jones3224@example.com,Atlanta,GA,USA,South,Direct,2025-09-02
3225,Wei,Taylor,wei.taylor3225@example.com,Vancouver,BC,Canada,International,Organic Search,2023-12-23
3226,David,Kumar,david.kumar3226@example.com,Philadelphia,PA,USA,Northeast,Paid Social,2024-07-02
3227,Yuki,Patel,yuki.patel3227@example.com,Pittsburgh,PA,USA,Northeast,Organic Search,2026-03-12
3228,Barbara,Tanaka,barbara.tanaka3228@example.com,Tampa,FL,USA,South,Direct,2024-03-09
3229,Liam,Yamamoto,liam.yamamoto3229@example.com,Baltimore,MD,USA,Northeast,Paid Social,2024-01-14
